Pais,Inventario Hom,Clave Inv Parcela,Tipo Bosque,Zona de Vida,Suelo IPCC,Area Protegida,Categoría Area Protegida,Suelo FAO,Zona Climática,POSICIÓN Topográfica,División Administrativa,DAP (cm),ALTURA (m),Densidad (arb/ha),Vol (m3/ha),CO2 (ton/ha)
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 200121,Otro uso/cobertura,Bosque Húmedo Tropical,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, muy húmeda",0,Coto Brus,23.117499999999968,9.647491285461854,66.66666666666673,40.895730869565256,40.81935062289957
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 2001219,Otro uso/cobertura,Bosque Húmedo Tropical,Suelos volcánicos,Guanacaste,Parque Nacional,Andosols,"Tropical, muy húmeda",0,Liberia,33.353074766355135,13.11934420410971,89.1666666666666,123.69268110089168,166.52336784891156
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 2001221,Otro uso/cobertura,Bosque Húmedo Tropical,Suelo arcilloso de baja actividad,,,Acrisols,"Tropical, húmeda",0,Upala,21.42325581395349,9.983975300787835,35.83333333333333,11.558251633303941,13.653188590344351
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 2001223,Otro uso/cobertura,Bosque Húmedo Tropical,Suelo arcilloso de alta actividad,Corredor  fronterizo (estatal),Refugio de Vida Silvestre,Cambisols,"Tropical, muy húmeda",0,Upala,25.579245283018867,11.556042232058886,44.166666666666686,21.391734783520576,20.90458006662383
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 2001225,Otro uso/cobertura,Bosque Húmedo Tropical,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, muy húmeda",0,Los Chiles,43.029999999999994,15.775714474924456,8.333333333333332,16.67438488349823,18.969948910811958
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 2001227,Otro uso/cobertura,Bosque Húmedo Tropical,Suelo arcilloso de alta actividad,Corredor  fronterizo (estatal),Refugio de Vida Silvestre,Cambisols,"Tropical, muy húmeda",0,San Carlos,30.539215686274503,12.310837538588649,42.500000000000014,62.25799575684941,118.45849179867571
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 200123,Otro uso/cobertura,Bosque Muy Húmedo Montano Bajo,Suelo arcilloso de alta actividad,Réserves de la cordillère de Talamanca-La Amistad / Parc national La Amistad,World Heritage Site,Andosols,"Tropical, muy húmeda",0,Coto Brus,29.384541062801933,11.971732795006238,172.50000000000023,166.989659695342,229.99409226654103
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 200136,Otro uso/cobertura,Bosque Muy Humedo Tropical,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, muy húmeda",0,Perez Zeledon,30.458974358974363,11.730989830104152,65.00000000000007,64.27130674919061,81.807941390816
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 200138,Otro uso/cobertura,Bosque Pluvial Premontano,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, muy húmeda",0,Perez Zeledon,17.51503267973856,8.193631826505188,127.49999999999972,21.199057725713814,23.83849077784174
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 200141,Otro uso/cobertura,Bosque Pluvial Montano Bajo,Suelo arcilloso de alta actividad,,,Cambisols,"Tropical, muy húmeda",0,Buenos Aires,33.040000000000006,13.55380929501032,37.5,36.403165341093064,44.48117226685873
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 20015,Otro uso/cobertura,Bosque Húmedo Tropical,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, muy húmeda",0,Golfito,38.01481481481481,15.079277240997987,112.4999999999998,165.15232592506436,201.11287497742984
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 200169,Otro uso/cobertura,Bosque Húmedo Tropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, muy húmeda",0,Puntarenas,38.2,14.811480139448577,41.66666666666668,70.6256303882861,102.54982674953304
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 200172,Otro uso/cobertura,Bosque Muy Humedo Premontano,Suelo arcilloso de alta actividad,,,Leptosols,"Tropical, muy húmeda",0,Puriscal,32.739215686274505,12.903039270948645,42.500000000000014,41.51437931707567,50.61239516910417
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 200174,Otro uso/cobertura,Bosque Muy Humedo Premontano,Suelo arcilloso de alta actividad,Caraigres,Zona Protectora,Regosols,"Tropical, muy húmeda",0,Acosta,24.661538461538463,10.74777186234783,32.499999999999986,14.406389040216327,19.101377595500445
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 200176,Otro uso/cobertura,Bosque Pluvial Montano Bajo,Suelo arcilloso de alta actividad,Réserves de la cordillère de Talamanca-La Amistad / Parc national La Amistad,World Heritage Site,Cambisols,"Tropical, muy húmeda",0,Cartago,34.27441860465116,13.901051043352876,71.6666666666667,86.99304771913486,115.03996930464119
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 200178,Otro uso/cobertura,Bosque Pluvial Montano Bajo,Suelo arcilloso de alta actividad,Réserves de la cordillère de Talamanca-La Amistad / Parc national La Amistad,World Heritage Site,Cambisols,"Tropical, muy húmeda",0,Turrialba,39.4072625698324,15.369015143489397,149.16666666666663,219.43211769548464,276.70523578392397
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 200180,Otro uso/cobertura,Bosque Muy Humedo Premontano,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, muy húmeda",0,Limon,39.78125,15.24173151195703,26.666666666666657,53.038865012014924,56.186113203580206
Costa Rica,Piloto Inventario Nacional Costa Rica - 2001,Inventario ENF 200182,Otro uso/cobertura,Bosque Muy Humedo Premontano,Suelo arcilloso de baja actividad,,,Nitisols,"Tropical, muy húmeda",0,Limon,24.435897435897434,10.724036114851884,32.499999999999986,15.507549238426101,15.409223728881079
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF1_01,Coníferas,Bosque Muy Humedo Subtropical,Suelos volcánicos,Apaneca-Llamatepec,Reserva de la Biosfera,Andosols,"Tropical, muy húmeda",0,Santa Ana,18.77,12.52,1210.0,320.23551508080004,236.4758
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF1_02,Coníferas,Bosque Muy Humedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,Parque Nacional Montecristo,Parque Nacional,Regosols,"Tropical, húmeda",0,Metapan,20.93,14.16,670.0,249.36055915679998,321.849733
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF1_03,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, muy húmeda",0,San Ignacio,24.38,16.86,250.0,150.31981475999999,177.6929
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF1_04,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, muy húmeda",0,La Palma,17.56,12.03,710.0,158.02443622079994,155.523641
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF1_05,Coníferas,Bosque Muy Humedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, muy húmeda",0,San Fernando,24.78,22.9,800.0,674.96200128,443.4309
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF1_06,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, muy húmeda",0,San Francisco Morazan,21.35,13.2,220.0,79.4225124,78.411667
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF1_07,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Joateca,19.03,13.21,570.0,163.60874008380006,174.213705
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF1_08,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Arambala,30.83,11.44,100.0,65.24155809599999,70.5705
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF1_09,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Joateca,38.11,17.12,190.0,283.45655801280003,225.894533
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF1_10,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Perquin,21.48,14.7,250.0,101.73658319999998,103.365533
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_01,Coníferas,Bosque Muy Humedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Metapan,33.64,15.48,270.0,283.79056008960004,342.904955
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_02,Coníferas,Bosque Muy Humedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,Parque Nacional Montecristo,Parque Nacional,Regosols,"Tropical, húmeda",0,Metapan,26.86,18.11,620.0,486.0415608432,568.768933
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_03,Coníferas,Bosque Muy Humedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Metapan,17.52,13.05,660.0,158.625827712,167.3529
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_04,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Metapan,28.64,13.59,240.0,160.5195657216,187.860567
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_05,Coníferas,Bosque Muy Humedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Metapan,38.37,14.77,410.0,534.9327665598,552.087067
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_06,Coníferas,Bosque Muy Humedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Metapan,19.9,15.94,1090.0,412.83092075999986,320.419367
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_07,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Metapan,22.44,10.41,290.0,91.2106777824,104.916533
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_08,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,La Palma,23.77,11.1,290.0,109.12659150599998,183.155867
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_09,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,La Palma,15.55,11.55,740.0,124.00115805000002,126.665
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_10,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Citala,13.47,6.18,370.0,24.892965716400003,47.064233
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_11,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,La Palma,17.89,11.38,1050.0,229.458152574,272.499085
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_12,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, muy húmeda",0,La Palma,22.45,12.13,550.0,201.74716072500001,219.274437
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_13,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, muy húmeda",0,San Ignacio,21.58,14.3,470.0,187.796730264,199.086502
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_14,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,La Palma,29.17,18.67,350.0,333.608011023,271.955832
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_15,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,La Palma,24.43,23.26,690.0,574.7208930036,376.9964
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_16,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,San Francisco Morazan,19.08,17.15,490.0,183.55583534399995,145.091979
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_17,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,San Fernando,19.15,13.25,580.0,169.09574474999994,178.8303
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_18,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,San Francisco Morazan,13.31,8.42,910.0,81.4443281652,103.853764
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_19,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Dulce Nombre De Maria,22.97,13.9,440.0,193.615765464,188.722233
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_20,Coníferas,Bosque Húmedo Tropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, muy húmeda",0,Concepcion Quezaltepeque,29.74,19.48,290.0,299.79206195520004,277.043067
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_21,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, muy húmeda",0,Arambala,22.58,12.19,370.0,137.97631925519994,165.3883
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_22,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Perquin,19.5,10.77,250.0,61.429387500000004,79.807567
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_23,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, muy húmeda",0,Arambala,26.17,12.83,300.0,158.16362376600003,160.080433
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_24,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, muy húmeda",0,Arambala,22.73,9.09,180.0,50.720848498799995,68.761
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_25,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Arambala,22.49,15.31,220.0,102.21815380919999,81.410267
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_26,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Nueva Esparta,39.91,11.06,200.0,211.39749103199995,249.211233
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_27,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Nueva Esparta,43.11,12.39,150.0,207.23822387099997,241.214967
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_28,Coníferas,Bosque Húmedo Subtropical,Suelos volcánicos,Apaneca-Llamatepec,Reserva de la Biosfera,Andosols,"Tropical, muy húmeda",0,Juayua,22.18,16.19,1200.0,573.459073632,522.378654
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_29,Coníferas,Bosque Muy Humedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Metapan,15.67,7.43,210.0,22.987796920199997,34.931967
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_30,Coníferas,Bosque Muy Humedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,Parque Nacional Montecristo,Parque Nacional,Regosols,"Tropical, húmeda",0,Metapan,20.92,9.05,630.0,149.71445697600004,222.9304
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_31,Coníferas,Bosque Muy Humedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,Parque Nacional Montecristo,Parque Nacional,Regosols,"Tropical, muy húmeda",0,Metapan,27.63,17.6,620.0,499.82431276799997,725.8163
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_32,Coníferas,Bosque Seco Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Citala,37.39,18.6,100.0,156.01815036000002,114.766343
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_33,Coníferas,Bosque Húmedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Metapan,24.62,10.97,210.0,83.7824912568,108.328733
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_34,Coníferas,Bosque Muy Humedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Citala,28.88,18.24,250.0,228.19728383999995,187.105913
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_35,Coníferas,Bosque Húmedo Montano Bajo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Metapan,21.62,11.39,390.0,124.58075563440002,125.0623
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_36,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Citala,23.26,20.97,860.0,585.4199966352,571.8537
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_37,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Metapan,21.51,11.01,510.0,155.8797017706,192.703133
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_38,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Joateca,24.54,10.27,70.0,25.975795154399993,31.468067
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_39,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,Citala,29.61,13.36,370.0,260.03765884319995,619.162676
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_40,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,La Palma,20.88,12.77,310.0,103.55351143679998,109.389127
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_41,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,La Palma,25.53,11.6,240.0,108.87348153600001,156.470558
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_42,Coníferas,Bosque Húmedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,San Ignacio,28.86,12.82,270.0,172.97992052639995,165.095333
El Salvador,Inventario Nacional Forestal El Salvador - 2018,INF El Salvador - 2018BCF2_43,Coníferas,Bosque Muy Humedo Subtropical,Suelo arcilloso de alta actividad,,,Regosols,"Tropical, húmeda",0,La Palma,17.99,10.54,640.0,130.98879951359996,165.198733
